Unnamed: 0,timestamp,PM2.5,humidity,temperature
5098,2021-08-01 10:00:00,5.2,83.3,27.4
5099,2021-08-01 11:00:00,4.1,81.4,27.9
5100,2021-08-01 12:00:00,7.6,79.6,28.5
5101,2021-08-01 13:00:00,5.6,79.9,28.9
5102,2021-08-01 14:00:00,7.2,79.0,29.0
5103,2021-08-01 15:00:00,7.4,77.2,28.7
5104,2021-08-01 16:00:00,7.9,78.0,28.8
5105,2021-08-01 17:00:00,9.2,78.4,28.7
5106,2021-08-01 18:00:00,10.0,78.4,28.9
5107,2021-08-01 19:00:00,10.9,79.7,28.7
5108,2021-08-01 20:00:00,10.1,81.8,28.4
5109,2021-08-01 21:00:00,10.2,82.4,28.1
5110,2021-08-01 22:00:00,10.8,83.7,28.1
5111,2021-08-01 23:00:00,12.5,84.1,28.0
5112,2021-08-02 00:00:00,15.7,85.0,27.8
5113,2021-08-02 01:00:00,16.8,84.4,27.6
5114,2021-08-02 02:00:00,13.3,85.3,27.8
5115,2021-08-02 03:00:00,15.0,86.1,27.6
5116,2021-08-02 04:00:00,17.6,88.2,27.6
5117,2021-08-02 05:00:00,15.3,89.2,27.5
5118,2021-08-02 06:00:00,54.08,88.8,27.6
5119,2021-08-02 07:00:00,46.43,86.6,28.0
5120,2021-08-02 08:00:00,40.47,83.3,28.7
5121,2021-08-02 09:00:00,18.8,80.9,29.1
5122,2021-08-02 10:00:00,39.82,75.2,30.8
5123,2021-08-02 11:00:00,35.58,69.7,32.4
5124,2021-08-02 12:00:00,19.1,64.1,33.7
5125,2021-08-02 13:00:00,16.2,59.9,34.9
5126,2021-08-02 14:00:00,17.8,57.4,35.8
5127,2021-08-02 15:00:00,18.8,57.6,35.8
5128,2021-08-02 16:00:00,19.5,58.9,34.6
5129,2021-08-02 17:00:00,24.96,60.0,33.9
5130,2021-08-02 18:00:00,36.5,62.7,33.3
5131,2021-08-02 19:00:00,29.92,64.4,32.9
5132,2021-08-02 20:00:00,32.05,68.4,32.3
5133,2021-08-02 21:00:00,17.8,71.7,31.9
5134,2021-08-02 22:00:00,17.2,73.6,31.5
5135,2021-08-02 23:00:00,41.38,75.5,31.0
5136,2021-08-03 00:00:00,44.65,77.1,30.3
5137,2021-08-03 01:00:00,34.19,75.1,30.2
5138,2021-08-03 02:00:00,56.74,76.6,29.5
5139,2021-08-03 03:00:00,68.22,77.7,29.2
5140,2021-08-03 04:00:00,68.72,77.4,29.0
5141,2021-08-03 05:00:00,45.79,74.7,28.9
5142,2021-08-03 06:00:00,43.24,75.6,28.8
5143,2021-08-03 07:00:00,60.9,77.2,28.9
5144,2021-08-03 08:00:00,48.66,75.3,29.1
5145,2021-08-03 09:00:00,32.83,70.2,30.0
5146,2021-08-03 10:00:00,31.13,64.3,32.0
5147,2021-08-03 11:00:00,25.62,59.1,34.1
5148,2021-08-03 12:00:00,24.98,56.5,35.1
5149,2021-08-03 13:00:00,25.2,56.5,35.7
5150,2021-08-03 14:00:00,19.8,51.7,37.1
5151,2021-08-03 15:00:00,19.3,51.0,37.0
5152,2021-08-03 16:00:00,23.73,54.4,35.8
5153,2021-08-03 17:00:00,24.19,55.9,35.1
5154,2021-08-03 18:00:00,23.3,54.4,34.6
5155,2021-08-03 19:00:00,36.32,56.8,33.9
5156,2021-08-03 20:00:00,30.01,59.1,33.3
5157,2021-08-03 21:00:00,36.45,63.0,33.2
5158,2021-08-03 22:00:00,50.85,67.9,32.9
5159,2021-08-03 23:00:00,51.23,69.2,32.4
5160,2021-08-04 00:00:00,35.67,67.9,32.3
5161,2021-08-04 01:00:00,38.74,70.3,31.8
5162,2021-08-04 02:00:00,95.03,75.2,31.6
5163,2021-08-04 03:00:00,146.63,80.0,30.3
5164,2021-08-04 04:00:00,132.16,80.1,29.9
5165,2021-08-04 05:00:00,102.67,77.2,30.0
5166,2021-08-04 06:00:00,112.36,75.7,30.3
5167,2021-08-04 07:00:00,90.37,80.6,29.7
5168,2021-08-04 08:00:00,81.11,78.5,30.1
5169,2021-08-04 09:00:00,75.44,73.8,31.3
5170,2021-08-04 10:00:00,65.24,67.7,33.6
5171,2021-08-04 11:00:00,49.58,62.9,35.2
5172,2021-08-04 12:00:00,48.55,59.9,36.4
5173,2021-08-04 13:00:00,40.34,57.5,36.8
5174,2021-08-04 14:00:00,33.2,53.5,37.8
5175,2021-08-04 15:00:00,28.08,51.4,37.5
5176,2021-08-04 16:00:00,28.79,52.1,36.6
5177,2021-08-04 17:00:00,33.04,53.8,36.2
5178,2021-08-04 18:00:00,37.52,56.4,35.5
5179,2021-08-04 19:00:00,38.15,59.2,34.4
5180,2021-08-04 20:00:00,43.94,61.7,34.0
5181,2021-08-04 21:00:00,49.07,65.8,33.6
5182,2021-08-04 22:00:00,41.36,67.4,33.3
5183,2021-08-04 23:00:00,40.62,69.0,33.0
5184,2021-08-05 00:00:00,37.78,70.9,32.3
5185,2021-08-05 01:00:00,36.96,71.5,32.2
5186,2021-08-05 02:00:00,35.43,71.6,32.0
5187,2021-08-05 03:00:00,34.54,71.0,32.0
5188,2021-08-05 04:00:00,31.75,72.0,31.7
5189,2021-08-05 05:00:00,90.62,79.2,31.4
5190,2021-08-05 06:00:00,166.49,82.3,30.9
5191,2021-08-05 07:00:00,144.25,79.7,31.1
5192,2021-08-05 08:00:00,136.28,77.4,31.5
5193,2021-08-05 09:00:00,86.44,70.3,32.6
5194,2021-08-05 10:00:00,48.22,63.6,33.7
5195,2021-08-05 11:00:00,26.08,57.8,34.6
5196,2021-08-05 12:00:00,28.93,56.2,36.1
5197,2021-08-05 13:00:00,23.15,52.8,37.3
5198,2021-08-05 14:00:00,19.2,50.6,37.2
5199,2021-08-05 15:00:00,15.7,51.6,36.4
5200,2021-08-05 16:00:00,14.7,51.1,36.3
5201,2021-08-05 17:00:00,16.6,53.6,35.8
5202,2021-08-05 18:00:00,26.22,56.3,35.4
5203,2021-08-05 19:00:00,55.26,59.7,34.9
5204,2021-08-05 20:00:00,41.85,60.5,34.4
5205,2021-08-05 21:00:00,51.22,63.2,34.2
5206,2021-08-05 22:00:00,59.1,65.8,34.0
5207,2021-08-05 23:00:00,69.7,67.7,33.6
5208,2021-08-06 00:00:00,65.47,68.5,33.3
5209,2021-08-06 01:00:00,50.88,69.0,33.1
5210,2021-08-06 02:00:00,29.74,66.6,32.8
5211,2021-08-06 03:00:00,26.79,66.0,32.7
5212,2021-08-06 04:00:00,106.79,75.4,32.3
5213,2021-08-06 05:00:00,211.61,79.8,31.7
5214,2021-08-06 06:00:00,110.74,73.6,31.9
5215,2021-08-06 07:00:00,76.62,70.3,32.1
5216,2021-08-06 08:00:00,88.52,70.5,32.4
5217,2021-08-06 09:00:00,49.75,63.5,33.0
5218,2021-08-06 10:00:00,32.31,57.4,34.6
5219,2021-08-06 11:00:00,16.3,53.4,35.8
5220,2021-08-06 12:00:00,12.7,50.1,37.1
5221,2021-08-06 13:00:00,9.4,48.1,38.0
5222,2021-08-06 14:00:00,8.7,46.2,38.8
5223,2021-08-06 15:00:00,7.5,45.9,38.5
5224,2021-08-06 16:00:00,7.7,46.6,37.4
5225,2021-08-06 17:00:00,6.9,48.7,36.8
5226,2021-08-06 18:00:00,7.9,51.1,36.5
5227,2021-08-06 19:00:00,9.0,54.9,35.8
5228,2021-08-06 20:00:00,13.9,57.9,35.3
5229,2021-08-06 21:00:00,31.09,61.6,35.0
5230,2021-08-06 22:00:00,37.62,62.9,34.8
5231,2021-08-06 23:00:00,17.0,58.2,34.5
5232,2021-08-07 00:00:00,8.8,54.5,34.1
5233,2021-08-07 01:00:00,7.3,55.4,33.7
5234,2021-08-07 02:00:00,5.3,56.0,33.3
5235,2021-08-07 03:00:00,4.4,56.4,33.1
5236,2021-08-07 04:00:00,4.9,56.1,32.8
5237,2021-08-07 05:00:00,4.5,57.3,32.5
5238,2021-08-07 06:00:00,8.2,59.3,32.4
5239,2021-08-07 07:00:00,18.4,63.2,32.4
5240,2021-08-07 08:00:00,18.2,58.8,33.1
5241,2021-08-07 09:00:00,15.2,56.0,33.9
5242,2021-08-07 10:00:00,17.2,52.1,35.6
5243,2021-08-07 11:00:00,14.6,48.1,37.2
5244,2021-08-07 12:00:00,11.5,45.9,38.3
5245,2021-08-07 13:00:00,9.0,43.7,39.4
5246,2021-08-07 14:00:00,7.3,41.6,39.9
5247,2021-08-07 15:00:00,5.4,43.2,39.1
5248,2021-08-07 16:00:00,5.4,45.1,38.0
5249,2021-08-07 17:00:00,7.9,48.9,37.3
5250,2021-08-07 18:00:00,8.4,50.5,36.7
5251,2021-08-07 19:00:00,10.3,50.7,36.3
5252,2021-08-07 20:00:00,13.1,51.4,35.8
5253,2021-08-07 21:00:00,25.63,54.6,35.5
5254,2021-08-07 22:00:00,30.83,55.6,35.1
5255,2021-08-07 23:00:00,27.26,55.9,34.9
5256,2021-08-08 00:00:00,39.37,59.3,34.4
5257,2021-08-08 01:00:00,16.1,57.7,34.1
5258,2021-08-08 02:00:00,42.29,63.2,33.6
5259,2021-08-08 03:00:00,74.66,69.5,33.1
5260,2021-08-08 04:00:00,73.09,70.6,32.8
5261,2021-08-08 05:00:00,76.28,72.5,32.6
5262,2021-08-08 06:00:00,87.24,74.8,32.3
5263,2021-08-08 07:00:00,66.29,75.7,32.0
5264,2021-08-08 08:00:00,60.24,76.3,32.4
5265,2021-08-08 09:00:00,62.67,78.9,32.6
5266,2021-08-08 10:00:00,76.67,76.2,33.3
5267,2021-08-08 11:00:00,93.34,74.2,33.7
5268,2021-08-08 12:00:00,42.33,63.9,34.4
5269,2021-08-08 13:00:00,35.92,60.1,34.9
5270,2021-08-08 14:00:00,36.36,62.3,34.3
5271,2021-08-08 15:00:00,52.58,73.7,31.7
5272,2021-08-08 16:00:00,35.44,74.5,30.9
5273,2021-08-08 17:00:00,40.41,73.8,30.9
5274,2021-08-08 18:00:00,59.9,73.1,30.9
5275,2021-08-08 19:00:00,45.18,71.7,30.9
5276,2021-08-08 20:00:00,43.16,73.0,30.5
5277,2021-08-08 21:00:00,44.8,74.8,30.2
5278,2021-08-08 22:00:00,37.03,73.8,30.3
5279,2021-08-08 23:00:00,49.45,76.4,29.8
5280,2021-08-09 00:00:00,51.21,78.1,29.1
5281,2021-08-09 01:00:00,171.6,78.8,28.9
5282,2021-08-09 02:00:00,202.08,78.8,29.1
5283,2021-08-09 03:00:00,137.19,81.0,28.6
5284,2021-08-09 04:00:00,100.49,81.4,28.5
5285,2021-08-09 05:00:00,75.15,81.7,28.2
5286,2021-08-09 06:00:00,144.34,82.7,28.5
5287,2021-08-09 07:00:00,113.46,82.6,28.8
5288,2021-08-09 08:00:00,98.98,80.7,29.3
5289,2021-08-09 09:00:00,98.33,79.0,29.9
5290,2021-08-09 10:00:00,91.69,80.1,30.0
5291,2021-08-09 11:00:00,101.63,80.0,30.2
5292,2021-08-09 12:00:00,84.64,78.3,30.6
5293,2021-08-09 13:00:00,103.52,78.0,31.1
5294,2021-08-09 14:00:00,98.02,77.9,31.4
5295,2021-08-09 15:00:00,85.48,75.9,32.0
5296,2021-08-09 16:00:00,83.94,74.8,32.0
5297,2021-08-09 17:00:00,102.72,74.5,32.2
5298,2021-08-09 18:00:00,126.58,76.0,31.9
5299,2021-08-09 19:00:00,137.46,77.8,31.5
5300,2021-08-09 20:00:00,121.9,78.8,31.2
5301,2021-08-09 21:00:00,143.63,81.1,31.0
5302,2021-08-09 22:00:00,152.91,85.0,30.7
5303,2021-08-09 23:00:00,86.68,84.9,29.5
5304,2021-08-10 00:00:00,98.22,94.5,27.2
5305,2021-08-10 01:00:00,14.0,87.4,27.1
5306,2021-08-10 02:00:00,9.5,87.8,26.8
5307,2021-08-10 03:00:00,6.0,87.4,26.6
5308,2021-08-10 04:00:00,6.3,85.9,26.8
5309,2021-08-10 05:00:00,7.3,87.1,26.6
5310,2021-08-10 06:00:00,7.2,88.1,26.5
5311,2021-08-10 07:00:00,51.88,89.0,26.4
5312,2021-08-10 08:00:00,18.6,88.8,26.4
5313,2021-08-10 09:00:00,11.4,88.9,26.4
5314,2021-08-10 10:00:00,10.3,87.0,27.1
5315,2021-08-10 11:00:00,10.4,87.6,27.1
5316,2021-08-10 12:00:00,50.08,85.5,27.7
5317,2021-08-10 13:00:00,17.3,83.7,28.4
5318,2021-08-10 14:00:00,13.3,81.6,29.0
5319,2021-08-10 15:00:00,43.85,80.7,29.6
5320,2021-08-10 16:00:00,67.26,83.1,29.3
5321,2021-08-10 17:00:00,65.68,83.5,29.3
5322,2021-08-10 18:00:00,70.31,85.3,29.1
5323,2021-08-10 19:00:00,10.3,95.9,25.5
5324,2021-08-10 20:00:00,2.4,97.7,24.8
5325,2021-08-10 21:00:00,4.8,95.2,25.1
5326,2021-08-10 22:00:00,2.9,95.7,24.8
5327,2021-08-10 23:00:00,13.2,95.4,24.9
5328,2021-08-11 00:00:00,13.0,94.0,25.1
5329,2021-08-11 01:00:00,4.5,93.7,25.0
5330,2021-08-11 02:00:00,5.5,94.0,24.9
5331,2021-08-11 03:00:00,10.9,95.2,25.1
5332,2021-08-11 04:00:00,15.3,95.6,25.3
5333,2021-08-11 05:00:00,17.7,95.5,25.4
5334,2021-08-11 06:00:00,17.2,95.4,25.5
5335,2021-08-11 07:00:00,18.1,95.2,25.7
5336,2021-08-11 08:00:00,59.62,94.5,26.1
5337,2021-08-11 09:00:00,62.12,92.6,26.7
5338,2021-08-11 10:00:00,71.34,89.5,27.6
5339,2021-08-11 11:00:00,74.48,86.5,28.6
5340,2021-08-11 12:00:00,51.08,80.0,30.2
5341,2021-08-11 13:00:00,57.23,76.6,31.1
5342,2021-08-11 14:00:00,55.61,76.0,31.5
5343,2021-08-11 15:00:00,42.35,76.8,31.4
5344,2021-08-11 16:00:00,18.2,75.1,31.5
5345,2021-08-11 17:00:00,16.7,79.9,30.4
5346,2021-08-11 18:00:00,13.5,86.1,29.5
5347,2021-08-11 19:00:00,3.4,97.5,25.3
5348,2021-08-11 20:00:00,3.5,96.4,25.4
5349,2021-08-11 21:00:00,4.2,95.6,25.6
5350,2021-08-11 22:00:00,1.8,98.4,24.0
5351,2021-08-11 23:00:00,3.1,99.8,23.9
5352,2021-08-12 00:00:00,3.1,99.3,24.2
5353,2021-08-12 01:00:00,4.2,97.6,24.4
5354,2021-08-12 02:00:00,3.2,97.5,24.5
5355,2021-08-12 03:00:00,11.0,98.1,24.5
5356,2021-08-12 04:00:00,11.6,97.4,24.5
5357,2021-08-12 05:00:00,20.0,97.0,24.7
5358,2021-08-12 06:00:00,76.81,97.4,24.8
5359,2021-08-12 07:00:00,15.9,95.4,25.0
5360,2021-08-12 08:00:00,80.68,95.1,25.2
5361,2021-08-12 09:00:00,78.19,92.1,25.7
5362,2021-08-12 10:00:00,71.35,89.6,26.3
5363,2021-08-12 11:00:00,67.79,88.0,27.1
5364,2021-08-12 12:00:00,69.52,81.3,29.2
5365,2021-08-12 13:00:00,62.18,76.4,30.8
5366,2021-08-12 14:00:00,62.19,75.2,31.4
5367,2021-08-12 15:00:00,53.92,74.3,31.7
5368,2021-08-12 16:00:00,54.14,74.6,31.5
5369,2021-08-12 17:00:00,68.9,77.6,30.9
5370,2021-08-12 18:00:00,78.26,80.8,30.3
5371,2021-08-12 19:00:00,69.22,83.5,29.3
5372,2021-08-12 20:00:00,2.5,95.3,25.2
5373,2021-08-12 21:00:00,3.4,93.1,25.7
5374,2021-08-12 22:00:00,3.5,92.2,25.7
5375,2021-08-12 23:00:00,5.2,91.4,25.9
5376,2021-08-13 00:00:00,4.7,90.2,25.8
5377,2021-08-13 01:00:00,3.7,91.4,25.7
5378,2021-08-13 02:00:00,6.2,92.2,25.7
5379,2021-08-13 03:00:00,6.6,91.2,25.9
5380,2021-08-13 04:00:00,12.0,91.1,25.9
5381,2021-08-13 05:00:00,107.65,92.9,25.8
5382,2021-08-13 06:00:00,96.3,94.1,25.8
5383,2021-08-13 07:00:00,82.63,93.5,26.0
5384,2021-08-13 08:00:00,82.57,91.5,26.8
5385,2021-08-13 09:00:00,63.44,85.5,28.4
5386,2021-08-13 10:00:00,45.24,80.5,29.7
5387,2021-08-13 11:00:00,17.3,73.9,31.5
5388,2021-08-13 12:00:00,16.1,70.5,32.2
5389,2021-08-13 13:00:00,15.4,67.1,33.2
5390,2021-08-13 14:00:00,15.9,67.9,32.9
5391,2021-08-13 15:00:00,14.3,66.2,33.3
5392,2021-08-13 16:00:00,9.7,67.1,32.4
5393,2021-08-13 17:00:00,9.5,69.5,31.9
5394,2021-08-13 18:00:00,10.3,72.5,31.2
5395,2021-08-13 19:00:00,13.4,75.5,30.8
5396,2021-08-13 20:00:00,17.7,76.5,30.5
5397,2021-08-13 21:00:00,40.53,77.8,30.3
5398,2021-08-13 22:00:00,19.8,79.5,30.1
5399,2021-08-13 23:00:00,17.8,79.7,29.9
5400,2021-08-14 00:00:00,17.8,79.6,29.9
5401,2021-08-14 01:00:00,43.38,83.6,29.6
5402,2021-08-14 02:00:00,50.91,86.7,29.4
5403,2021-08-14 03:00:00,54.79,89.3,29.1
5404,2021-08-14 04:00:00,61.8,90.7,28.8
5405,2021-08-14 05:00:00,59.93,90.3,28.8
5406,2021-08-14 06:00:00,58.73,89.5,28.7
5407,2021-08-14 07:00:00,42.21,84.9,29.0
5408,2021-08-14 08:00:00,48.51,84.3,29.4
5409,2021-08-14 09:00:00,51.46,82.0,29.8
5410,2021-08-14 10:00:00,33.05,76.5,30.6
5411,2021-08-14 11:00:00,14.6,70.9,31.3
5412,2021-08-14 12:00:00,10.9,66.5,32.6
5413,2021-08-14 13:00:00,6.7,58.9,34.3
5414,2021-08-14 14:00:00,4.7,54.6,35.5
5415,2021-08-14 15:00:00,5.7,57.1,34.6
5416,2021-08-14 16:00:00,5.0,56.5,34.1
5417,2021-08-14 17:00:00,8.5,62.0,32.8
5418,2021-08-14 18:00:00,15.6,66.9,31.9
5419,2021-08-14 19:00:00,51.65,72.9,31.6
5420,2021-08-14 20:00:00,15.9,76.1,30.2
5421,2021-08-14 21:00:00,7.4,76.8,29.8
5422,2021-08-14 22:00:00,8.3,78.2,29.6
5423,2021-08-14 23:00:00,11.3,81.8,28.9
5424,2021-08-15 00:00:00,13.3,83.4,28.6
5425,2021-08-15 01:00:00,14.6,84.4,28.3
5426,2021-08-15 02:00:00,15.6,84.2,28.4
5427,2021-08-15 03:00:00,17.5,84.5,28.2
5428,2021-08-15 04:00:00,42.67,85.1,28.1
5429,2021-08-15 05:00:00,18.4,85.9,28.0
5430,2021-08-15 06:00:00,10.0,84.7,27.7
5431,2021-08-15 07:00:00,9.4,85.1,27.7
5432,2021-08-15 08:00:00,13.1,89.2,27.6
5433,2021-08-15 09:00:00,16.5,91.8,27.5
5434,2021-08-15 10:00:00,88.27,91.6,27.6
5435,2021-08-15 11:00:00,153.55,89.4,28.1
5436,2021-08-15 12:00:00,138.22,86.8,28.6
5437,2021-08-15 13:00:00,60.76,79.8,29.7
5438,2021-08-15 14:00:00,59.07,75.7,30.6
5439,2021-08-15 15:00:00,50.05,73.9,30.9
5440,2021-08-15 16:00:00,35.58,72.0,30.8
5441,2021-08-15 17:00:00,59.55,74.9,30.4
5442,2021-08-15 18:00:00,74.02,80.5,29.9
5443,2021-08-15 19:00:00,80.55,84.4,29.6
5444,2021-08-15 20:00:00,53.16,84.7,29.4
5445,2021-08-15 21:00:00,17.9,84.9,29.2
5446,2021-08-15 22:00:00,17.0,86.1,29.0
5447,2021-08-15 23:00:00,14.5,84.4,28.9
5448,2021-08-16 00:00:00,12.6,84.7,28.8
5449,2021-08-16 01:00:00,10.2,86.1,28.7
5450,2021-08-16 02:00:00,9.7,87.0,28.5
5451,2021-08-16 03:00:00,18.3,87.5,28.4
5452,2021-08-16 04:00:00,12.1,87.3,28.5
5453,2021-08-16 05:00:00,16.2,90.3,28.2
5454,2021-08-16 06:00:00,55.01,91.4,28.1
5455,2021-08-16 07:00:00,69.81,91.9,28.1
5456,2021-08-16 08:00:00,62.24,89.8,28.6
5457,2021-08-16 09:00:00,70.49,87.8,29.0
5458,2021-08-16 10:00:00,46.28,80.9,29.9
5459,2021-08-16 11:00:00,19.9,72.6,30.9
5460,2021-08-16 12:00:00,15.3,66.8,32.0
5461,2021-08-16 13:00:00,9.5,62.0,32.8
5462,2021-08-16 14:00:00,9.5,60.0,33.4
5463,2021-08-16 15:00:00,10.6,63.7,32.8
5464,2021-08-16 16:00:00,10.8,65.1,32.7
5465,2021-08-16 17:00:00,12.5,67.3,31.9
5466,2021-08-16 18:00:00,15.5,67.6,31.8
5467,2021-08-16 19:00:00,16.5,72.5,31.0
5468,2021-08-16 20:00:00,16.5,74.7,30.5
5469,2021-08-16 21:00:00,16.4,75.7,30.1
5470,2021-08-16 22:00:00,13.0,77.5,29.8
5471,2021-08-16 23:00:00,8.1,78.1,29.6
5472,2021-08-17 00:00:00,6.8,80.4,29.4
5473,2021-08-17 01:00:00,5.8,88.3,27.7
5474,2021-08-17 02:00:00,3.1,83.6,26.9
5475,2021-08-17 03:00:00,2.6,83.5,26.7
5476,2021-08-17 04:00:00,7.5,86.7,26.3
5477,2021-08-17 05:00:00,49.42,88.1,26.3
5478,2021-08-17 06:00:00,62.78,88.2,26.4
5479,2021-08-17 07:00:00,57.57,87.5,26.8
5480,2021-08-17 08:00:00,18.6,85.7,27.6
5481,2021-08-17 09:00:00,69.79,83.1,28.9
5482,2021-08-17 10:00:00,53.99,76.5,30.6
5483,2021-08-17 11:00:00,16.3,62.1,32.7
5484,2021-08-17 12:00:00,7.6,54.4,34.6
5485,2021-08-17 13:00:00,7.5,56.0,34.7
5486,2021-08-17 14:00:00,5.9,53.6,35.8
5487,2021-08-17 15:00:00,11.3,57.7,35.0
5488,2021-08-17 16:00:00,9.3,59.3,34.1
5489,2021-08-17 17:00:00,9.6,61.2,33.6
5490,2021-08-17 18:00:00,11.3,62.0,33.3
5491,2021-08-17 19:00:00,33.03,64.1,32.8
5492,2021-08-17 20:00:00,32.42,67.5,32.0
5493,2021-08-17 21:00:00,32.87,71.5,31.3
5494,2021-08-17 22:00:00,49.95,71.9,31.0
5495,2021-08-17 23:00:00,47.85,76.0,30.3
5496,2021-08-18 00:00:00,5.3,77.2,28.0
5497,2021-08-18 01:00:00,2.3,82.7,26.7
5498,2021-08-18 02:00:00,4.0,83.0,26.7
5499,2021-08-18 03:00:00,12.0,82.9,26.7
5500,2021-08-18 04:00:00,13.7,81.6,26.9
5501,2021-08-18 05:00:00,17.3,81.0,27.0
5502,2021-08-18 06:00:00,49.7,83.6,26.6
5503,2021-08-18 07:00:00,42.82,83.3,26.8
5504,2021-08-18 08:00:00,18.6,80.9,27.7
5505,2021-08-18 09:00:00,19.4,76.1,29.2
5506,2021-08-18 10:00:00,16.6,70.4,31.2
5507,2021-08-18 11:00:00,14.3,65.2,33.0
5508,2021-08-18 12:00:00,8.5,56.8,35.2
5509,2021-08-18 13:00:00,7.3,53.7,35.5
5510,2021-08-18 14:00:00,7.6,51.9,36.5
5511,2021-08-18 15:00:00,7.5,56.2,34.3
5512,2021-08-18 16:00:00,19.4,58.3,34.2
5513,2021-08-18 17:00:00,25.26,62.3,33.7
5514,2021-08-18 18:00:00,18.9,67.5,33.0
5515,2021-08-18 19:00:00,14.8,84.8,29.6
5516,2021-08-18 20:00:00,6.6,86.0,27.2
5517,2021-08-18 21:00:00,3.4,89.7,25.8
5518,2021-08-18 22:00:00,3.3,87.3,25.9
5519,2021-08-18 23:00:00,2.9,89.1,25.6
5520,2021-08-19 00:00:00,2.8,87.6,26.0
5521,2021-08-19 01:00:00,3.3,85.2,26.3
5522,2021-08-19 02:00:00,5.1,87.1,26.3
5523,2021-08-19 03:00:00,6.6,89.0,26.2
5524,2021-08-19 04:00:00,15.7,89.6,25.9
5525,2021-08-19 05:00:00,19.0,89.3,25.9
5526,2021-08-19 06:00:00,14.5,88.0,26.0
5527,2021-08-19 07:00:00,12.6,87.8,26.2
5528,2021-08-19 08:00:00,8.6,82.9,27.0
5529,2021-08-19 09:00:00,8.6,75.8,28.3
5530,2021-08-19 10:00:00,9.1,68.0,30.1
5531,2021-08-19 11:00:00,9.2,61.4,31.9
5532,2021-08-19 12:00:00,9.7,55.1,34.5
5533,2021-08-19 13:00:00,8.1,54.1,35.2
5534,2021-08-19 14:00:00,10.2,55.7,35.5
5535,2021-08-19 15:00:00,8.5,60.1,34.7
5536,2021-08-19 16:00:00,8.0,64.1,33.0
5537,2021-08-19 17:00:00,10.2,65.6,32.8
5538,2021-08-19 18:00:00,12.7,69.7,32.2
5539,2021-08-19 19:00:00,16.4,74.3,31.0
5540,2021-08-19 20:00:00,17.1,76.9,30.8
5541,2021-08-19 21:00:00,42.12,79.0,30.4
5542,2021-08-19 22:00:00,45.48,80.1,30.3
5543,2021-08-19 23:00:00,12.3,80.1,29.9
5544,2021-08-20 00:00:00,14.1,81.2,29.7
5545,2021-08-20 01:00:00,11.3,80.5,29.6
5546,2021-08-20 02:00:00,14.6,82.0,29.4
5547,2021-08-20 03:00:00,40.3,84.0,29.1
5548,2021-08-20 04:00:00,15.8,84.2,28.8
5549,2021-08-20 05:00:00,14.8,84.7,28.5
5550,2021-08-20 06:00:00,12.2,83.6,28.4
5551,2021-08-20 07:00:00,12.9,82.7,28.1
5552,2021-08-20 08:00:00,15.1,81.9,28.4
5553,2021-08-20 09:00:00,15.8,80.3,29.2
5554,2021-08-20 10:00:00,17.0,76.3,30.2
5555,2021-08-20 11:00:00,17.3,72.4,31.2
5556,2021-08-20 12:00:00,28.6,65.5,33.4
5557,2021-08-20 13:00:00,20.0,61.2,34.5
5558,2021-08-20 14:00:00,14.4,57.2,35.0
5559,2021-08-20 15:00:00,12.6,55.1,35.0
5560,2021-08-20 16:00:00,18.4,60.4,34.1
5561,2021-08-20 17:00:00,18.7,63.1,33.5
5562,2021-08-20 18:00:00,18.1,68.4,32.5
5563,2021-08-20 19:00:00,18.4,73.9,31.6
5564,2021-08-20 20:00:00,33.46,76.2,31.0
5565,2021-08-20 21:00:00,36.7,78.6,30.6
5566,2021-08-20 22:00:00,17.5,80.8,30.2
5567,2021-08-20 23:00:00,14.5,82.4,30.0
5568,2021-08-21 00:00:00,13.4,84.5,29.7
5569,2021-08-21 01:00:00,15.6,85.8,29.6
5570,2021-08-21 02:00:00,17.9,87.0,29.3
5571,2021-08-21 03:00:00,17.7,87.3,29.2
5572,2021-08-21 04:00:00,16.6,87.1,29.2
5573,2021-08-21 05:00:00,18.3,87.5,29.0
5574,2021-08-21 06:00:00,19.8,88.3,28.8
5575,2021-08-21 07:00:00,47.14,89.1,28.8
5576,2021-08-21 08:00:00,48.9,87.5,29.1
5577,2021-08-21 09:00:00,37.2,80.6,30.2
5578,2021-08-21 10:00:00,33.95,75.8,31.2
5579,2021-08-21 11:00:00,30.66,67.7,33.4
5580,2021-08-21 12:00:00,15.2,57.7,35.8
5581,2021-08-21 13:00:00,15.0,56.5,35.7
5582,2021-08-21 14:00:00,12.4,56.6,35.7
5583,2021-08-21 15:00:00,12.6,54.1,36.7
5584,2021-08-21 16:00:00,16.3,59.0,34.9
5585,2021-08-21 17:00:00,19.3,63.2,34.1
5586,2021-08-21 18:00:00,34.91,71.5,32.9
5587,2021-08-21 19:00:00,33.33,74.6,31.9
5588,2021-08-21 20:00:00,34.11,76.0,31.4
5589,2021-08-21 21:00:00,42.6,78.0,30.8
5590,2021-08-21 22:00:00,41.44,80.0,30.4
5591,2021-08-21 23:00:00,18.3,81.1,30.2
5592,2021-08-22 00:00:00,18.2,82.9,30.0
5593,2021-08-22 01:00:00,17.7,84.8,29.7
5594,2021-08-22 02:00:00,18.9,86.1,29.6
5595,2021-08-22 03:00:00,18.3,86.8,29.5
5596,2021-08-22 04:00:00,17.2,87.6,29.3
